image_path,filename_base,human_x1,human_y1,human_x2,human_y2,weapon_x1,weapon_y1,weapon_x2,weapon_y2,label_original,label
data/Training_Dataset/images/73.cover3.png,73.cover3.png,351,18,680,410,175,94,1056,798,1,1
data/Training_Dataset/images/73.jason-bourne-blu-ray-box-art.png,73.jason-bourne-blu-ray-box-art.png,6,120,185,348,42,0,521,347,1,1
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,27,173,258,310,324,4,777,470,2,0
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,27,173,258,310,992,166,1199,470,2,0
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,27,173,258,310,55,115,417,471,1,1
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,27,173,258,310,749,175,1003,470,2,0
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,108,98,501,239,324,4,777,470,1,1
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,108,98,501,239,992,166,1199,470,2,0
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,108,98,501,239,55,115,417,471,2,0
data/Training_Dataset/images/73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,73.John-Wick-Chapter-2-Ruby-Rose-Riccardo-Scarmarcio.png,108,98,501,239,749,175,1003,470,2,0
data/Training_Dataset/images/73.Kashmir.2.png,73.Kashmir.2.png,333,106,1024,586,344,0,1023,717,1,1
data/Training_Dataset/images/73.protection-riot-police-signaling-colleagues-600w-1224659659.png,73.protection-riot-police-signaling-colleagues-600w-1224659659.png,83,76,185,224,34,27,578,413,1,1
data/Training_Dataset/images/73.protection-riot-police-signaling-colleagues-600w-1224659659.png,73.protection-riot-police-signaling-colleagues-600w-1224659659.png,446,91,550,224,34,27,578,413,1,1
data/Training_Dataset/images/73.rts1gsk7.png,73.rts1gsk7.png,1700,512,2044,1155,1391,316,2069,1395,1,1
data/Training_Dataset/images/73.rts1gsk7.png,73.rts1gsk7.png,1700,512,2044,1155,364,1149,711,1794,2,0
data/Training_Dataset/images/73.rts1gsk7.png,73.rts1gsk7.png,1700,512,2044,1155,392,626,557,866,2,0
data/Training_Dataset/images/73.sherlock-holmes-robert-downey-jr-movies-men-wallpaper-preview.png,73.sherlock-holmes-robert-downey-jr-movies-men-wallpaper-preview.png,274,178,425,278,51,68,600,454,1,1
data/Training_Dataset/images/73.the-raid-movie-image-1.png,73.the-raid-movie-image-1.png,1150,1103,4185,2777,217,104,3475,2843,1,1
data/Training_Dataset/images/73.Turkey-vs-Syria-2114849.png,73.Turkey-vs-Syria-2114849.png,166,122,313,195,200,96,397,349,1,1
data/Training_Dataset/images/73.young-african-american-man-pointing-gun-9035540.png,73.young-african-american-man-pointing-gun-9035540.png,352,878,721,1237,11,36,1061,1598,1,1
data/Training_Dataset/images/74.4AC6A67B00000578-0-image-a-65_1522718620613.png,74.4AC6A67B00000578-0-image-a-65_1522718620613.png,288,76,771,804,1105,69,1901,1144,2,0
data/Training_Dataset/images/74.4AC6A67B00000578-0-image-a-65_1522718620613.png,74.4AC6A67B00000578-0-image-a-65_1522718620613.png,288,76,771,804,641,781,968,1144,2,0
data/Training_Dataset/images/74.4AC6A67B00000578-0-image-a-65_1522718620613.png,74.4AC6A67B00000578-0-image-a-65_1522718620613.png,288,76,771,804,1019,790,1290,1144,2,0
data/Training_Dataset/images/74.4AC6A67B00000578-0-image-a-65_1522718620613.png,74.4AC6A67B00000578-0-image-a-65_1522718620613.png,288,76,771,804,3,99,853,1145,1,1
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,394,222,675,384,740,145,1005,767,2,0
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,394,222,675,384,130,429,564,865,2,0
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,394,222,675,384,347,143,640,781,1,1
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,460,512,543,630,740,145,1005,767,2,0
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,460,512,543,630,130,429,564,865,1,1
data/Training_Dataset/images/74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,74.84636067-a-terrorist-man-in-mask-holding-gun-kidnapping-young-women-for-a-hostage-in-abandoned-building-and-t.png,460,512,543,630,347,143,640,781,2,0
data/Training_Dataset/images/74.army.png,74.army.png,394,61,534,194,364,8,584,439,1,1
data/Training_Dataset/images/74.army.png,74.army.png,394,61,534,194,188,101,283,346,2,0
data/Training_Dataset/images/74.army.png,74.army.png,195,131,266,243,364,8,584,439,2,0
data/Training_Dataset/images/74.army.png,74.army.png,195,131,266,243,188,101,283,346,1,1
data/Training_Dataset/images/74.FRAMES_CAP_15_COLOR000023.png,74.FRAMES_CAP_15_COLOR000023.png,586,338,865,505,251,0,842,634,1,1
data/Training_Dataset/images/74.FRAMES_CAP_15_COLOR000023.png,74.FRAMES_CAP_15_COLOR000023.png,586,338,865,505,746,18,999,634,2,0
data/Training_Dataset/images/74.FRAMES_CAP_15_COLOR000023.png,74.FRAMES_CAP_15_COLOR000023.png,586,338,865,505,2,366,145,634,2,0
data/Training_Dataset/images/74.ksg_2.png,74.ksg_2.png,361,125,472,327,61,352,548,669,2,0
data/Training_Dataset/images/74.ksg_2.png,74.ksg_2.png,361,125,472,327,358,6,744,353,1,1
data/Training_Dataset/images/74.ksg_2.png,74.ksg_2.png,58,390,650,604,61,352,548,669,1,1
data/Training_Dataset/images/74.ksg_2.png,74.ksg_2.png,58,390,650,604,358,6,744,353,2,0
data/Training_Dataset/images/74.swat-team.png,74.swat-team.png,232,65,458,323,245,0,655,368,1,1
data/Training_Dataset/images/74.young-man-pointing-gun-handsome-wearing-black-t-shirt-isolated-white-background-70412395.png,74.young-man-pointing-gun-handsome-wearing-black-t-shirt-isolated-white-background-70412395.png,201,551,420,956,13,198,968,1299,1,1
data/Training_Dataset/images/75.1568979902-4371.png,75.1568979902-4371.png,11,243,84,382,4,150,304,451,1,1
data/Training_Dataset/images/75.1568979902-4371.png,75.1568979902-4371.png,11,243,84,382,396,154,619,415,2,0
data/Training_Dataset/images/75.1568979902-4371.png,75.1568979902-4371.png,378,224,489,351,4,150,304,451,2,0
data/Training_Dataset/images/75.1568979902-4371.png,75.1568979902-4371.png,378,224,489,351,396,154,619,415,1,1
data/Training_Dataset/images/75.3456.png,75.3456.png,129,292,362,500,88,136,400,629,1,1
data/Training_Dataset/images/75.3456.png,75.3456.png,129,292,362,500,711,0,1151,514,2,0
data/Training_Dataset/images/75.3456.png,75.3456.png,129,292,362,500,439,2,704,530,2,0
data/Training_Dataset/images/75.3456.png,75.3456.png,129,292,362,500,429,266,1030,629,2,0
data/Training_Dataset/images/75.35FE32D300000578-3676623-Karnig_Ohannessian_pictured_right_pointed_a_gun_at_the_group_of_-m-15_1467807109748.png,75.35FE32D300000578-3676623-Karnig_Ohannessian_pictured_right_pointed_a_gun_at_the_group_of_-m-15_1467807109748.png,205,186,269,241,191,126,305,420,1,1
data/Training_Dataset/images/75.35FE32D300000578-3676623-Karnig_Ohannessian_pictured_right_pointed_a_gun_at_the_group_of_-m-15_1467807109748.png,75.35FE32D300000578-3676623-Karnig_Ohannessian_pictured_right_pointed_a_gun_at_the_group_of_-m-15_1467807109748.png,205,186,269,241,0,221,82,420,2,0
data/Training_Dataset/images/75.57258380_340868959901275_178038034571214352_n_1200x1200.png,75.57258380_340868959901275_178038034571214352_n_1200x1200.png,20,309,279,539,87,13,738,738,1,1
data/Training_Dataset/images/75.600px-Mwtgg-ppk7.png,75.600px-Mwtgg-ppk7.png,47,52,198,167,133,21,555,325,2,0
data/Training_Dataset/images/75.600px-Mwtgg-ppk7.png,75.600px-Mwtgg-ppk7.png,47,52,198,167,0,77,201,325,1,1
data/Training_Dataset/images/75.hqdefault.png,75.hqdefault.png,243,150,391,297,192,0,382,331,2,0
data/Training_Dataset/images/75.hqdefault.png,75.hqdefault.png,243,150,391,297,196,232,437,359,1,1
data/Training_Dataset/images/75.john-wick-2.png,75.john-wick-2.png,44,181,253,345,212,5,599,449,1,1
data/Training_Dataset/images/75.Last-King-Special.png,75.Last-King-Special.png,16,1,400,192,0,15,238,200,2,0
data/Training_Dataset/images/75.Last-King-Special.png,75.Last-King-Special.png,16,1,400,192,291,34,425,200,2,0
data/Training_Dataset/images/75.lightbox_103576_1456796124.png,75.lightbox_103576_1456796124.png,215,65,331,146,211,0,311,244,1,1
data/Training_Dataset/images/75.lightbox_103576_1456796124.png,75.lightbox_103576_1456796124.png,215,65,331,146,317,86,368,225,2,0
data/Training_Dataset/images/75.shoot2.png,75.shoot2.png,279,373,549,811,1,290,565,1048,1,1
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,607,130,781,423,1,1
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,0,124,243,541,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,320,240,441,440,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,383,57,477,233,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,490,86,593,258,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,448,213,568,370,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,281,43,356,231,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,363,21,413,154,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,88,47,251,283,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,551,176,736,287,56,0,140,180,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,607,130,781,423,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,0,124,243,541,1,1
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,320,240,441,440,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,383,57,477,233,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,490,86,593,258,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,448,213,568,370,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,281,43,356,231,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,363,21,413,154,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,88,47,251,283,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,111,205,298,307,56,0,140,180,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,607,130,781,423,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,0,124,243,541,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,320,240,441,440,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,383,57,477,233,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,490,86,593,258,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,448,213,568,370,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,281,43,356,231,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,363,21,413,154,2,0
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,88,47,251,283,1,1
data/Training_Dataset/images/76.425050_133875_800_auto_jpg.png,76.425050_133875_800_auto_jpg.png,104,81,257,215,56,0,140,180,2,0
data/Training_Dataset/images/76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,208,374,332,503,214,248,1075,925,1,1
data/Training_Dataset/images/76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,208,374,332,503,163,34,318,462,2,0
data/Training_Dataset/images/76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,208,374,332,503,38,51,177,441,2,0
data/Training_Dataset/images/76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,76.5-things-you-might-have-missed-in-the-walking-dead-try-317886.png,208,374,332,503,963,21,1071,318,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,1393,665,3094,3714,1,1
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,0,717,955,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,2763,465,3795,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,3323,206,5131,3707,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,4456,2322,5301,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,1458,964,2016,1807,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,1613,1966,3024,3099,363,788,1629,3688,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,1393,665,3094,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,0,717,955,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,2763,465,3795,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,3323,206,5131,3707,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,4456,2322,5301,3714,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,1458,964,2016,1807,2,0
data/Training_Dataset/images/76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,76.9117C4CD-D989-48D0-B6A4-795DE5F0A0C7.png,219,2199,1031,3419,363,788,1629,3688,1,1
data/Training_Dataset/images/76.iraq_us_embassy_2020_afp.png,76.iraq_us_embassy_2020_afp.png,502,442,797,909,543,266,874,930,1,1
data/Training_Dataset/images/76.iraq_us_embassy_2020_afp.png,76.iraq_us_embassy_2020_afp.png,502,442,797,909,102,322,300,607,2,0
data/Training_Dataset/images/76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,1,981,157,1209,20,972,788,2046,1,1
data/Training_Dataset/images/76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,1,981,157,1209,577,1000,1290,1965,2,0
data/Training_Dataset/images/76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,1160,1115,1288,1290,20,972,788,2046,2,0
data/Training_Dataset/images/76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,76.MV5BNTQ5MTgzNDg4OF5BMl5BanBnXkFtZTcwMjAyODEzOQ@@._V1_.png,1160,1115,1288,1290,577,1000,1290,1965,1,1
data/Training_Dataset/images/76.Woman-pointing-pistol-Depositphotos_28941567_s-2019.png,76.Woman-pointing-pistol-Depositphotos_28941567_s-2019.png,489,58,781,361,208,0,999,666,1,1
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,380,83,490,210,301,35,431,399,2,0
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,380,83,490,210,131,6,264,399,2,0
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,380,83,490,210,394,20,519,399,1,1
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,200,86,264,248,301,35,431,399,2,0
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,200,86,264,248,131,6,264,399,1,1
data/Training_Dataset/images/77.1515916-940079277.png,77.1515916-940079277.png,200,86,264,248,394,20,519,399,2,0
data/Training_Dataset/images/77.19445a60cb05b377c2ecc7abb42e33d0.png,77.19445a60cb05b377c2ecc7abb42e33d0.png,264,130,441,360,190,1,430,365,1,1
data/Training_Dataset/images/77.33579596-bad-man-pointing-gun.png,77.33579596-bad-man-pointing-gun.png,254,142,413,282,195,7,488,1023,1,1
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,17,92,89,157,215,67,317,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,17,92,89,157,14,55,105,256,1,1
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,17,92,89,157,176,66,247,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,17,92,89,157,115,65,191,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,232,134,310,197,215,67,317,256,1,1
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,232,134,310,197,14,55,105,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,232,134,310,197,176,66,247,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,232,134,310,197,115,65,191,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,110,112,190,165,215,67,317,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,110,112,190,165,14,55,105,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,110,112,190,165,176,66,247,256,2,0
data/Training_Dataset/images/77.340px-NSG_Commandos_Republic_day_2015..png,77.340px-NSG_Commandos_Republic_day_2015..png,110,112,190,165,115,65,191,256,1,1
data/Training_Dataset/images/77.563a902568675.png,77.563a902568675.png,199,270,465,425,298,277,793,390,1,1
data/Training_Dataset/images/77.81zRytqBFEL._SL1500_.png,77.81zRytqBFEL._SL1500_.png,61,109,558,837,245,52,1195,1191,1,1
data/Training_Dataset/images/77.859105-armyindian-081519.png,77.859105-armyindian-081519.png,446,266,776,418,152,240,428,718,2,0
data/Training_Dataset/images/77.859105-armyindian-081519.png,77.859105-armyindian-081519.png,446,266,776,418,310,242,639,706,1,1
data/Training_Dataset/images/77.859105-armyindian-081519.png,77.859105-armyindian-081519.png,318,367,530,599,152,240,428,718,1,1
data/Training_Dataset/images/77.859105-armyindian-081519.png,77.859105-armyindian-081519.png,318,367,530,599,310,242,639,706,2,0
data/Training_Dataset/images/77.man-shot-dead-melbourne-hostage-situation-resolved-victoria-police.png,77.man-shot-dead-melbourne-hostage-situation-resolved-victoria-police.png,178,105,707,799,348,117,1082,898,1,1
data/Training_Dataset/images/77.maxresdefault.png,77.maxresdefault.png,539,323,1280,720,345,0,1006,718,1,1
data/Training_Dataset/images/77.maxresdefault.png,77.maxresdefault.png,539,323,1280,720,0,66,439,676,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,64,95,433,408,0,0,368,408,1,1
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,64,95,433,408,436,130,641,410,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,64,95,433,408,403,15,557,315,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,64,95,433,408,523,44,608,202,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,469,233,640,396,0,0,368,408,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,469,233,640,396,436,130,641,410,1,1
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,469,233,640,396,403,15,557,315,2,0
data/Training_Dataset/images/77.soldiers.png,77.soldiers.png,469,233,640,396,523,44,608,202,2,0
data/Training_Dataset/images/77.TabatabaiSamuelPBPhoto.png,77.TabatabaiSamuelPBPhoto.png,288,138,589,325,107,79,499,513,1,1
data/Training_Dataset/images/77.TabatabaiSamuelPBPhoto.png,77.TabatabaiSamuelPBPhoto.png,288,138,589,325,862,0,983,208,2,0
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,537,139,665,270,257,84,644,673,1,1
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,537,139,665,270,585,148,780,673,2,0
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,537,139,665,270,727,173,1056,673,2,0
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,910,193,1053,351,257,84,644,673,2,0
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,910,193,1053,351,585,148,780,673,2,0
data/Training_Dataset/images/77.the-raid-2-1200-1200-675-675-crop-000000.png,77.the-raid-2-1200-1200-675-675-crop-000000.png,910,193,1053,351,727,173,1056,673,1,1
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,76,144,544,268,484,13,639,359,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,76,144,544,268,0,33,415,359,1,1
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,76,144,544,268,95,51,466,356,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,76,144,544,268,204,17,447,230,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,395,73,484,140,484,13,639,359,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,395,73,484,140,0,33,415,359,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,395,73,484,140,95,51,466,356,2,0
data/Training_Dataset/images/77.the-walking-dead-guns1.png,77.the-walking-dead-guns1.png,395,73,484,140,204,17,447,230,1,1
data/Training_Dataset/images/78.222067-1100x620_header_morgan.png,78.222067-1100x620_header_morgan.png,2999,672,4498,1399,65,0,4158,2534,1,1
data/Training_Dataset/images/78.543383cfcb4c0991d15bf3260b3eca05.png,78.543383cfcb4c0991d15bf3260b3eca05.png,184,416,321,618,53,114,512,1023,1,1
